ApplicationDate,Age,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,LoanApproved
2024-01-05,32,546,Employed,High School,10,33204,60,Single,0,Other,850,0.6262644826963569,3,2,0.2337080648320852,0,Home,0,24,8,10817,1576,114997,106500,0.8540065546111374,3,8497,0.265204,0.2699684519225152,1013.83240542866,0
2021-04-15,41,610,Unemployed,High School,15,29270,60,Divorced,1,Other,100,0.4208019390372495,4,0,0.2744569426273101,0,Other,1,28,29,4635,604,39404,26988,0.8317770500771203,4,12416,0.2292699999999999,0.2428826593400401,846.9429558873559,0
2048-11-25,33,448,Employed,High School,9,38744,72,Married,1,Mortgage,348,0.1204915121324061,2,2,0.0508181925023266,0,Debt Consolidation,0,30,24,8320,1361,25829,65801,0.7800681602634784,5,3455,0.329744,0.3006570200204173,1167.2224419218103,1
2069-08-08,43,580,Employed,Associate,22,22993,108,Single,2,Mortgage,255,0.2702844090563812,7,0,0.0448247647368325,0,Education,0,21,25,2398,2375,23715,5314,0.8567244330141119,2,18401,0.277993,0.2679072699128391,565.4201558466062,0
2021-04-21,31,580,Employed,Associate,9,17839,60,Single,1,Rent,445,0.2389804248804917,4,0,0.1168157679386197,0,Debt Consolidation,0,20,29,6583,5250,58577,5930,0.8121571934017857,8,52647,0.232839,0.2319738358493608,504.91489858611567,0
2068-09-04,35,584,Employed,Master,13,19567,72,Married,1,Other,1352,0.6037566277291609,3,1,0.1690682154128189,0,Education,0,28,21,18187,1274,321871,5656,0.7053311186041035,5,316215,0.242567,0.2568708633785916,535.3593318741699,0
2051-06-28,46,549,Employed,Bachelor,22,13895,84,Married,0,Rent,535,0.3377806250460318,1,1,0.1415648395543184,0,Auto,0,17,13,14142,991,37431,6814,0.9718759954405104,6,30617,0.264395,0.277871774510801,376.8381633229826,0
2032-08-16,45,627,Employed,Bachelor,23,13080,72,Divorced,1,Own,251,0.2183274415271108,2,0,0.1992978146232421,0,Auto,0,23,24,1288,1703,163589,14066,0.6444330181750844,4,149523,0.21458,0.2000489734780565,313.34009703127145,1
2045-11-12,46,581,Employed,Bachelor,18,15229,24,Divorced,0,Rent,368,0.2553615856073883,4,0,0.618546288862744,0,Debt Consolidation,0,28,8,5241,2312,82325,32606,0.897716707537872,5,49719,0.199729,0.2286615935279519,796.5814977507911,1
2034-05-21,59,523,Employed,Master,34,34142,36,Married,4,Mortgage,544,0.6031716023178908,3,3,0.5356456040599454,0,Home,1,25,24,2966,204,31215,13965,0.6637563436242706,6,17250,0.257642,0.2113654255552046,1288.6969546879488,0
2061-01-29,58,641,Employed,Bachelor,32,9239,108,Married,0,Rent,552,0.6355523142040257,3,1,0.1995044824687797,0,Home,0,20,12,9003,1127,24426,38945,0.7961741769883325,5,8454,0.233739,0.2560074592120001,219.5663092132159,0
2067-05-19,35,490,Employed,Bachelor,13,11620,96,Married,1,Own,499,0.0207666628815233,3,0,0.4675702587696175,0,Auto,0,24,18,6139,456,42696,50120,0.836874542026452,6,1974,0.30162,0.3415694295761287,354.7268234524431,0
2066-11-28,34,567,Unemployed,Bachelor,12,18350,72,Married,2,Mortgage,864,0.4522153038741286,4,0,0.3040094157692714,0,Home,0,20,6,16680,710,84076,22774,0.8062375093681721,1,61302,0.24985,0.2224301739156379,463.71511474733626,1
2033-05-19,36,610,Employed,Bachelor,13,19617,48,Married,2,Mortgage,278,0.4476285714468679,2,1,0.3498425092857349,0,Other,0,25,7,1791,778,43261,8333,0.5545233696535374,2,34928,0.209617,0.1891216489042819,585.6417691341895,0
2067-11-14,18,598,Self-Employed,Doctorate,0,20755,24,Married,1,Own,678,0.2438885805833521,4,2,0.0443083208176688,0,Home,0,30,2,3348,444,29304,32552,0.902142439938714,5,10877,0.1967549999999999,0.1781124886550092,1034.2828632383405,1
2063-02-01,21,568,Employed,High School,0,30249,36,Single,2,Own,263,0.3085629813060048,4,1,0.0825627692640654,0,Other,0,31,9,7525,992,79752,11321,0.5774834851554717,4,68431,0.2312489999999999,0.2537306218663619,1208.6713795154012,0
2066-05-29,45,509,Employed,High School,21,10967,24,Married,2,Own,178,0.1403027608911509,2,1,0.4626546723627806,1,Education,0,18,16,2162,281,159458,47765,0.9488144559925228,4,111693,0.231467,0.249515888315663,585.0591123438082,0
2037-04-12,35,581,Employed,High School,13,45493,60,Single,2,Mortgage,417,0.3197105669917817,2,0,0.338728475243193,0,Auto,0,30,14,9937,2600,41067,17630,0.8674518581031192,4,23437,0.259993,0.2819004041107218,1421.6821507595537,0
2018-04-24,69,680,Employed,Master,49,34173,48,Married,1,Rent,407,0.1586768373024463,7,2,0.216618899532913,0,Home,0,20,3,2220,3117,78008,5915,0.959075228326481,7,72093,0.189173,0.1911275958480552,1023.8112085485172,0
2053-05-21,45,648,Employed,Bachelor,23,21710,60,Single,2,Rent,404,0.1516770893864355,1,1,0.0518709421839502,0,Auto,0,21,4,3642,172,73189,16407,0.8511631303781669,7,56782,0.20271,0.1948552190712703,568.9851187199952,1
2064-01-02,40,601,Employed,Associate,16,28299,48,Single,0,Mortgage,243,0.1892472117529691,3,2,0.2295901877716894,1,Education,0,22,28,3593,184,55006,87292,0.8364069687422206,9,4726,0.222799,0.2301341305691353,907.2325701919328,0
2062-03-09,45,488,Employed,High School,24,17745,36,Married,1,Rent,577,0.1361964411229684,4,2,0.438464007556023,0,Education,0,19,6,2919,6974,49990,49425,0.8779610730904209,3,9701,0.258745,0.251220025727999,706.6836225840716,0
2057-08-10,61,636,Employed,High School,36,69704,60,Single,3,Rent,552,0.3139038087156129,2,1,0.0100203341045636,0,Education,0,23,3,6258,2861,105963,143751,0.8037056430283447,11,6315,0.256704,0.2376071690647089,1995.5728751750455,0
2019-03-25,33,589,Employed,Master,9,23836,120,Single,0,Rent,512,0.2406682149508922,3,2,0.1606900294521793,0,Auto,0,24,3,6442,1325,51517,24300,0.8508194938564455,5,27217,0.284336,0.2503975108375846,542.9203544970309,0
2046-07-09,55,638,Employed,Bachelor,34,25179,48,Married,0,Other,529,0.4559042028200318,1,1,0.2872919457198961,0,Home,0,25,4,21551,9891,31442,68955,0.893008977886147,1,8309,0.201179,0.1830134793318629,743.6038860393602,1
2071-10-18,49,574,Employed,Associate,28,8889,36,Single,2,Own,478,0.4469341611334229,5,1,0.2146217887875888,0,Education,0,32,29,907,1468,39971,26921,0.6444279608846616,3,13050,0.206889,0.2110634353072317,335.37921631567446,0
2047-11-20,39,524,Employed,Master,17,76785,60,Single,2,Own,346,0.1129021390815992,3,2,0.140249128377312,0,Auto,0,23,20,11283,3931,554313,16963,0.8989978403921095,5,537350,0.319785,0.3210126419477018,2584.264828855264,0
2026-08-23,25,406,Employed,Master,2,33643,24,Single,0,Own,629,0.2512501863879692,2,2,0.2389800104739792,0,Education,0,22,2,1530,259,60055,10872,0.7298331014359823,2,49183,0.305643,0.3220501751163599,1919.471229454768,0
2057-07-28,49,612,Employed,Associate,30,19759,24,Married,3,Rent,198,0.2186077557523738,7,1,0.1169381186607216,0,Auto,0,28,2,6741,740,7481,20951,0.7918232796470985,9,7177,0.1887589999999999,0.1876423052407898,993.7619610964388,1
2061-03-18,35,545,Employed,High School,12,65816,48,Single,0,Mortgage,856,0.3701310332503023,1,1,0.2169828774905344,0,Home,0,16,22,5686,1583,40159,13925,0.8259859713948972,1,26234,0.2883159999999999,0.3057770398579601,2391.935760417441,0
2020-09-02,18,510,Employed,Associate,0,4698,36,Single,2,Mortgage,142,0.550555774793686,5,1,0.2178417731796483,0,Auto,0,27,7,8757,4914,42060,19804,0.9323631726337308,4,22256,0.234698,0.2236695524882752,180.3118310420708,0
2026-03-03,43,626,Employed,Master,19,23099,48,Divorced,2,Mortgage,421,0.3675775699077676,1,1,0.498716140429002,0,Auto,0,19,9,1272,681,2760,48706,0.6536433415042161,1,9524,0.205099,0.2260452977006594,735.3610112365676,1
2030-10-31,30,560,Employed,High School,6,46981,24,Divorced,2,Mortgage,254,0.1628780878186654,1,0,0.2691079091996036,0,Education,0,18,24,15011,64,58634,13843,0.796687356082601,1,44791,0.2419809999999999,0.2247436690641643,2448.307156269016,0
2035-05-12,28,587,Employed,Bachelor,7,12411,48,Single,0,Mortgage,402,0.3687139510551351,3,1,0.3673526190057389,0,Home,0,19,5,680,727,26127,69340,0.8292451289697759,6,10398,0.213911,0.2401199152181877,404.7036620805337,0
2031-01-28,49,556,Employed,Associate,29,20458,36,Married,0,Own,841,0.1676755771401698,7,1,0.022104336694772,0,Debt Consolidation,0,23,12,3474,5868,78758,40544,0.8779296075525757,4,38214,0.227458,0.1858616699476217,745.6352798496785,1
2026-04-09,54,622,Self-Employed,High School,33,26330,36,Married,2,Mortgage,433,0.2086585237502048,0,1,0.3708092272912678,0,Home,0,25,9,617,2471,117702,6988,0.8325504141477548,7,110714,0.20033,0.1779915066854506,949.2417736283002,0
2049-12-07,32,568,Self-Employed,Bachelor,8,39934,72,Married,3,Mortgage,445,0.5337361776607252,1,1,0.4521036793043331,0,Debt Consolidation,0,18,24,2403,425,115038,37200,0.6196894304504929,5,77838,0.270934,0.2719136155091408,1130.0229118573266,0
2025-03-28,32,615,Employed,Master,12,21299,36,Married,1,Rent,342,0.4192918284970963,1,0,0.2336075305817042,0,Home,0,20,10,1921,897,29169,16959,0.712856131897287,6,12210,0.1987989999999999,0.1960696222364984,787.2882088612085,0
2044-08-26,56,658,Employed,Master,31,12526,36,Married,4,Mortgage,816,0.3056549031281931,1,1,0.4899890315782778,0,Auto,0,23,6,8452,2927,30200,39541,0.8587265449591067,4,5051,0.168526,0.1994383094399342,465.1526330823857,0
2021-12-28,44,556,Employed,Associate,21,9038,96,Single,1,Rent,238,0.4391922324544888,6,3,0.1369206988822163,0,Home,0,28,7,4080,1096,58483,4253,0.8081468642220896,6,54230,0.266038,0.2750932842317369,233.7196696834801,0
2060-10-29,33,555,Employed,High School,9,10346,48,Married,3,Mortgage,85,0.1010342114856856,5,0,0.1961767760797616,0,Auto,0,24,24,889,427,38068,40320,0.7951657202828513,4,5604,0.227846,0.2647133769085953,351.5883452796716,0
2036-04-01,28,601,Employed,Associate,7,18710,60,Divorced,1,Rent,282,0.3005920705589117,4,1,0.2457260795013838,0,Other,0,21,15,5528,947,141867,9402,0.9459305155268988,4,132465,0.22321,0.2328534947630375,530.5156295676209,0
2064-02-16,43,483,Employed,High School,23,33890,24,Divorced,0,Mortgage,487,0.1429926456168496,3,1,0.2315691239433757,0,Home,1,27,13,1455,2130,97260,25715,0.7796574170789221,3,71545,0.26739,0.2614960862398105,1828.3672688218217,0
2048-10-23,48,620,Employed,Bachelor,24,11780,60,Single,1,Rent,495,0.3076684941928545,3,1,0.4457913090823669,0,Other,0,22,2,2594,532,29296,28617,0.7712567201568566,6,6081,0.20678,0.2072224582148118,316.85079020208764,0
2052-12-01,42,593,Employed,Associate,17,24486,36,Single,0,Rent,228,0.3084004823759886,4,2,0.1584845562180264,0,Home,0,37,20,2532,570,17051,9798,0.91224743458365,11,7253,0.212986,0.1962008043209031,905.2544549188852,0
2040-06-30,57,660,Employed,Associate,37,24391,48,Married,2,Mortgage,551,0.2459738618553325,2,1,0.1122853455994203,0,Auto,0,21,18,1385,686,11042,69710,0.9131276310069012,2,3636,0.189391,0.1515128,680.6916712805523,0
2070-06-30,49,621,Employed,Master,27,12402,24,Divorced,3,Mortgage,133,0.0487049947363382,2,2,0.2782109744323189,0,Debt Consolidation,0,20,11,12182,836,79725,18875,0.7191331285553697,3,60850,0.176902,0.1922336085156209,626.5143641828153,0
2042-05-13,27,580,Employed,Associate,6,27868,36,Divorced,3,Rent,337,0.0779482036484472,1,0,0.1620570138901796,0,Education,0,27,29,1567,259,40091,19448,0.7873264739916042,3,20643,0.222868,0.1961718205453962,1030.246931974404,0
2062-05-18,59,634,Employed,Associate,32,20607,120,Single,1,Mortgage,323,0.1191408728347471,3,3,0.2038428111580343,0,Home,1,26,25,6358,780,139302,54339,0.6735354052699528,6,84963,0.258607,0.2545007195918988,475.3492036173132,0
2069-07-30,28,611,Employed,High School,5,16760,72,Single,5,Rent,490,0.170913077406453,4,1,0.2238247256929657,0,Home,1,18,11,6698,1181,21097,17241,0.7724731791521277,1,3856,0.22626,0.271512,473.83977440035903,0
2025-09-13,60,655,Employed,Associate,39,22423,36,Single,0,Mortgage,362,0.5080913216366002,4,3,0.2006977215159532,0,Auto,0,23,8,3140,359,191247,17132,0.7703936776585288,3,174115,0.179923,0.1792812360231419,809.8368941693745,0
2062-06-21,38,578,Employed,Bachelor,19,11003,60,Single,1,Mortgage,502,0.4281514859553361,5,0,0.1979948949929822,0,Auto,0,19,16,2886,1270,106597,57754,0.7548160460953272,3,48843,0.227003,0.2189191729843947,303.2151157382352,1
2052-08-01,38,653,Employed,Doctorate,16,36900,36,Married,2,Other,468,0.5952379834426957,4,1,0.2056075799090836,0,Debt Consolidation,0,24,20,756,312,8145,12393,0.6175427831509863,8,9562,0.1954,0.2047684828232648,1380.3181422811322,0
2035-10-14,44,566,Employed,Associate,17,16616,120,Divorced,3,Rent,353,0.1249950226119389,1,0,0.3598478653209379,0,Debt Consolidation,0,25,3,1581,2829,72859,6102,0.7797572364641074,8,66757,0.288616,0.3113302617206403,451.9953447187666,0
2032-04-21,75,642,Employed,Master,55,27508,48,Married,4,Mortgage,548,0.1397696545287399,2,0,0.1627358075469689,0,Home,0,28,6,967,832,209597,16884,0.7889361522944991,4,192713,0.201508,0.2055777408134803,845.2749527330053,1
2035-06-13,53,599,Employed,Associate,29,28822,24,Married,3,Mortgage,295,0.65776726268787,2,0,0.4396071414239362,0,Debt Consolidation,0,25,19,4204,604,54427,6865,0.7495147003863033,4,47562,0.2043219999999999,0.1888751266674687,1451.3024679186774,1
2070-05-06,25,576,Self-Employed,Bachelor,4,14261,36,Married,3,Rent,177,0.5237115093237887,4,0,0.43655901457615,0,Other,0,32,12,7714,737,316814,31035,0.7143117729675786,3,285779,0.211261,0.2308134252352662,552.6441302923201,1
2053-10-07,53,458,Employed,Associate,27,8651,60,Divorced,2,Rent,418,0.1975436360735361,2,1,0.3247626980817873,0,Education,0,23,10,8668,4101,12769,30207,0.7037095838373567,6,6221,0.284651,0.240612095394591,249.1791232673061,1
2041-10-15,64,567,Employed,High School,46,38040,96,Single,0,Own,459,0.0640012249132025,5,1,0.4912974315269248,0,Education,0,26,20,2058,1660,49650,8365,0.9135690823185652,11,41285,0.2895399999999999,0.3474479999999999,1177.429252400338,0
2056-03-08,79,712,Employed,Master,55,11101,24,Single,4,Own,110,0.2250834917230489,3,1,0.4056671250420802,0,Home,0,22,28,26715,4063,105684,1710,0.8172351119702721,3,103974,0.130101,0.1492915842671479,537.8767190662721,1
2057-11-07,23,556,Employed,High School,1,26623,24,Married,0,Rent,347,0.4015300007451163,2,0,0.2625662579099823,0,Debt Consolidation,0,22,5,422,4072,164579,26391,0.9129570155866532,2,138188,0.223623,0.1932089154807529,1346.1829510705982,0
2072-05-09,18,611,Employed,Doctorate,0,45086,24,Married,1,Mortgage,182,0.1434754580049632,2,5,0.1089638251078426,1,Home,0,24,1,17525,7617,52252,54489,0.8226927199411324,9,7348,0.2145859999999999,0.2575031999999999,2423.314833713566,0
2039-07-08,18,532,Employed,High School,0,103000,36,Single,1,Mortgage,336,0.1835462285710184,4,0,0.2711629506897515,0,Auto,1,29,13,934,1113,176150,33519,0.6077820973956848,2,142631,0.3219999999999999,0.3741710866487169,4801.288750470034,0
2048-03-11,22,525,Employed,Bachelor,3,20666,24,Divorced,3,Rent,192,0.4928639421990368,2,0,0.0942844552839298,0,Home,0,17,17,7856,1055,127049,31393,0.8100499864452303,5,95656,0.2331659999999999,0.24351756392476,1096.2656775095388,0
2046-08-08,49,639,Employed,Associate,28,27290,60,Widowed,2,Own,734,0.2900029783668275,0,0,0.1098652473109397,0,Home,0,26,19,3403,2203,194404,9016,0.8001326169950853,4,185388,0.21279,0.2436936823848322,790.9395387955873,1
2051-11-08,48,527,Employed,Master,22,19762,12,Single,0,Rent,400,0.1808465157066033,0,0,0.4076525256443902,0,Education,0,23,2,1419,1714,25066,5032,0.890744435562342,5,20034,0.221262,0.2354396463536649,1864.328122970032,0
2023-09-02,51,657,Employed,Bachelor,30,38507,60,Married,1,Rent,462,0.2675530911048029,0,0,0.3326166765386771,0,Debt Consolidation,0,21,2,4019,1985,44013,61935,0.703215177060935,4,7196,0.215007,0.2034117270804107,1027.523659875142,0
2040-04-19,53,616,Employed,High School,31,20159,72,Single,1,Rent,174,0.0842778091884602,2,1,0.2770717198905344,0,Debt Consolidation,0,21,27,883,2085,187640,11363,0.8785553593056091,4,176277,0.227159,0.216759151684791,502.6469084297764,0
2026-05-12,30,517,Employed,Bachelor,8,21926,84,Married,3,Mortgage,778,0.3632464716584387,0,1,0.2143705680106256,0,Debt Consolidation,0,23,19,3518,368,21781,3644,0.889533491200294,6,18137,0.288426,0.2727468322804293,587.263494980282,0
2055-02-08,33,605,Employed,Master,10,35511,36,Single,1,Own,614,0.102768048777502,1,1,0.625310750000921,0,Debt Consolidation,0,19,4,148,156,118874,23603,0.8468158116546588,7,95271,0.2180109999999999,0.2414228001276563,1395.852055715732,0
2026-07-18,34,589,Self-Employed,Associate,14,16013,72,Single,3,Rent,261,0.2345501243630708,7,1,0.6093842005982832,0,Other,0,27,17,1647,1389,107445,5156,0.767843636705902,2,102289,0.236513,0.2352982167699266,417.0128172691104,1
2047-10-26,40,485,Employed,High School,13,18732,72,Single,0,Mortgage,312,0.3851689098557071,3,0,0.292721618686196,0,Debt Consolidation,0,23,28,2947,944,5311,28592,0.6800583600519435,9,3686,0.291232,0.3056890383009199,570.4244960229901,0
2020-11-03,22,577,Employed,Bachelor,0,19252,48,Widowed,1,Mortgage,277,0.1608758396204214,1,0,0.0383428703783838,0,Education,0,22,23,1994,845,11228,18893,0.9166399713721504,5,3112,0.225752,0.2439860457142199,631.9004903237443,0
2024-01-27,39,619,Employed,Master,16,16433,72,Single,4,Rent,889,0.1519597304806799,3,0,0.1206031023898719,0,Debt Consolidation,0,21,9,9476,25,688031,24310,0.7200909833455801,5,663721,0.221933,0.2374965503392836,430.1348587436359,1
2037-01-16,18,580,Employed,High School,0,22223,108,Single,3,Other,181,0.5995075954571897,5,1,0.2946594788096645,0,Home,0,26,29,8673,956,133019,5410,0.934043243213372,8,127609,0.277223,0.2818986835182905,568.3455020604466,0
2052-10-29,23,544,Self-Employed,High School,0,14743,48,Single,1,Other,295,0.3200685931225441,2,2,0.0759612487853821,0,Auto,0,29,17,811,4703,35893,30086,0.7509678596015026,4,5807,0.237743,0.1916993330906537,442.1405629458645,0
2041-10-09,19,613,Employed,Master,0,26402,108,Married,2,Rent,110,0.4586917581516946,0,2,0.2532663772638632,0,Education,0,18,23,982,321,194898,4517,0.5454437779321099,1,190381,0.2649019999999999,0.26236539914371,639.0633544532477,0
2023-07-07,28,570,Employed,Bachelor,4,19964,36,Married,2,Mortgage,647,0.3993190260232812,0,2,0.2497774775914263,0,Education,0,23,23,1249,515,43740,10967,0.9412765974997152,5,32773,0.219964,0.2282153634658837,770.9451420552035,1
2027-10-28,28,536,Employed,Master,6,13203,48,Divorced,1,Rent,143,0.2221581146519862,1,1,0.3071699889283654,0,Other,0,24,22,2503,2364,46715,20506,0.7479755282804257,3,26209,0.240203,0.2366848644366832,428.02586825257777,1
2053-04-21,35,591,Employed,Bachelor,7,18019,36,Single,1,Mortgage,192,0.0783749738446108,5,2,0.1104265403562223,0,Home,0,20,12,16391,2988,47802,5652,0.6280873713658823,7,42150,0.207519,0.2211988819141634,689.2718493634892,0
2031-12-31,39,633,Unemployed,Bachelor,15,25798,48,Single,1,Rent,319,0.1962986930451115,2,2,0.5013190980612122,0,Home,0,34,24,2445,2130,87018,15099,0.7461654431255539,7,71919,0.204298,0.2264066767537754,821.7932185384017,0
2024-04-13,30,496,Employed,Bachelor,8,21133,84,Single,3,Mortgage,287,0.1289712644975786,3,0,0.5487866914930212,0,Auto,0,27,12,1993,2960,156406,48121,0.621204956935219,5,108285,0.298133,0.2817126111817604,578.4895633629862,1
2026-11-20,49,579,Employed,High School,27,24668,24,Widowed,1,Rent,198,0.2342023714886852,4,1,0.1253797874095349,0,Education,0,26,10,1891,1601,21864,44379,0.5722020915592658,4,3094,0.210168,0.2522015999999999,1319.2951135524447,0
2057-07-11,42,602,Employed,High School,21,10310,48,Married,3,Rent,179,0.4283811684832643,1,1,0.5954307297118878,0,Auto,0,25,3,14857,2236,40830,753,0.4575268970404847,6,40077,0.20431,0.1716769023180171,298.3907044332623,1
2070-01-15,55,579,Self-Employed,High School,32,31907,48,Married,1,Own,437,0.7367558813522955,3,1,0.3087368122464538,0,Home,0,23,2,1882,488,2370,12729,0.8201430283750278,9,5423,0.237407,0.2325503309506862,1027.1297892078237,0
2033-06-28,39,585,Unemployed,Associate,12,13169,36,Divorced,0,Rent,303,0.2783544057332198,4,2,0.2254889273133881,0,Debt Consolidation,0,29,15,490,2279,41665,3056,0.6904814738287812,3,38609,0.205669,0.1645352,465.93695784937546,0
2068-12-05,35,556,Employed,Bachelor,12,20786,24,Single,5,Other,303,0.637641864270019,3,1,0.3825989899089788,0,Auto,0,32,27,3747,1367,101975,229349,0.7770259419990138,5,10861,0.2177859999999999,0.2069502718581681,1064.9910546721292,1
2034-01-02,33,626,Employed,Bachelor,13,127945,48,Widowed,1,Own,362,0.4446876569502508,3,2,0.3534798588225683,0,Auto,0,22,8,2344,1533,18482,13938,0.8890069678308868,7,4544,0.3099449999999999,0.3091107963393464,4674.831067165494,0
